controller,trial,seed,object_x_m,object_y_m,object_yaw_rad,set_pose_success,pick_state,place_state,pick_time_s,place_time_s,cycle_time_s,state_success,physics_success,cycle_success,final_box_x_m,final_box_y_m,final_box_z_m,final_xy_error_m,final_z_error_m,status,group
reference_only_cuda_gazebo_gpu_server,47,554462899,0.2616008946791683,-0.0063413845958355,0.2741033122700866,True,WAIT_DELIVERY,COMPLETE,8.400489470004686,9.331655303991283,17.73214477399597,True,True,True,0.2778833210744331,0.0019833014842969,0.1974999761516734,0.0081289750854714,2.3848326619058117e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,48,282431343,0.2607280141394098,-0.000155999181581,-0.0673830533877654,True,WAIT_DELIVERY,PLACE_REACH,8.504623301996617,20.162931791011943,28.66755509300856,False,True,False,0.2538004862625198,-1.1697486137308922e-05,0.1999998998485991,0.016199517960791,0.0024998998485991,state=PLACE_REACH detail=starting place reach model=arm_delivery_residual_v2 grasped=True mode=reference_only ref_stage=2/2 track_error=0.1294 pending=none,reference
reference_only_cuda_gazebo_gpu_server,49,1836438312,0.2795066067968138,0.0047641870342466,0.0119174709769347,True,WAIT_DELIVERY,COMPLETE,10.349965108995091,10.373443272997974,20.723408381993067,True,True,True,0.2859858738591452,0.0002542066587934,0.197499903748157,0.0159878949229057,9.625184296813138e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
reference_only_cuda_gazebo_gpu_server,50,2036950285,0.2670829632868711,0.0028224516654878,0.268221650393688,True,WAIT_DELIVERY,COMPLETE,9.59557833400322,9.43369404799887,19.02927238200209,True,False,False,0.2783665069915034,-0.0478105343990562,0.1999999890093259,0.048537054286001,0.0024999890093259,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_only ref_stage=2/2 track_error=0.0018 pending=none,reference
rl_residual_cuda_gazebo_gpu_server,1,200545144,0.2633883101961776,-0.0012518412613436,-0.2988100121924471,True,WAIT_DELIVERY,COMPLETE,8.95059931500873,9.32592552198912,18.27652483699785,True,False,False,0.1972579540198648,0.1309658209675998,0.0274999206207867,0.149811386466762,0.1700000793792132,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0011 pending=none,rl
rl_residual_cuda_gazebo_gpu_server,2,941319530,0.262979630151873,0.0011514768548009,-0.006463247618153,True,WAIT_DELIVERY,COMPLETE,12.315365375005058,12.359956798987696,24.675322173992758,True,True,True,0.2744676167417501,-0.0005753677255887,0.1974999753815909,0.0045045141104024,2.4618409116827777e-08,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0011 pending=none,rl
rl_residual_cuda_gazebo_gpu_server,3,1789815469,0.274829685754681,-0.0016621654534981,-0.0127484939489864,True,WAIT_DELIVERY,COMPLETE,14.28793661200325,9.666386110999156,23.95432272300241,True,True,True,0.2830082316884942,-0.0021330613265374,0.1974996436353855,0.0131819589699071,3.563646145121613e-07,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0011 pending=none,rl
rl_residual_cuda_gazebo_gpu_server,4,558160547,0.2726134346700259,0.0066938652371267,-0.0787895265758737,True,WAIT_DELIVERY,COMPLETE,9.030553917997167,9.345324793001057,18.375878710998222,True,False,False,0.116865634571416,-0.0371505577208116,0.0274999777693963,0.1575763237741712,0.1700000222306036,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0010 pending=none,rl
rl_residual_cuda_gazebo_gpu_server,5,1982470409,0.2723464057364722,-0.0090372119079687,0.0487505970508167,True,WAIT_DELIVERY,COMPLETE,8.543441186004202,9.46085474100255,18.00429592700675,True,False,False,0.2875559388597406,-0.0278569690772147,0.1999999714860731,0.0329275221572448,0.0024999714860731,state=COMPLETE detail=pick place complete model=arm_delivery_residual_v2 grasped=False mode=reference_plus_residual ref_stage=2/2 track_error=0.0000 pending=none,rl
rl_residual_cuda_gazebo_gpu_server,6,272244289,0.2639499594466561,-0.0092360833737848,0.2913239110336924,True,WAIT_DELIVERY,FAULT,10.403860466001788,6.45367504900787,16.85753551500966,False,False,False,0.293194315986184,0.021654595108544,0.2001170757190546,0.0317316527048612,0.0026170757190546,state=FAULT detail=gripper failed status=6 reached=False stalled=True model=arm_delivery_residual_v2 grasped=True mode=reference_plus_residual ref_stage=2/2 track_error=0.0000 pending=none,rl
